DOW,DOW_NBR_PRIMARY,FISHERIES_WATERBODY_ID,WATERSHED_MINOR_ID,DOW_SUB_BASIN_NBR_PRIMARY,LAKE_CLASS_ID_PRIMARY,LAKE_CLASS_ID_ALTERNATE,PLS_SECTION_ID_LAKE_CENTER,LAKE_NAME,ALT_LAKE_NAME,mean.gdd,area.hectares,LAKE_AREA_DOW_ACRES,LAKE_AREA_GIS_ACRES,LAKE_AREA_PLANIMETERED_ACRES,MAX_DEPTH_FEET,MEAN_DEPTH_FEET,PDIST_cum,SHORE_LENGTH_MILES,MAX_FETCH_MILES,littoral.zone,LITTORAL_AREA_ACRES,secchi.m,FETCH_ORIENTATION_DEGREES,LAKE_CENTER_LAT_DD5,LAKE_CENTER_LONG_DD5,LAKE_CENTER_UTM_EASTING,LAKE_CENTER_UTM_NORTHING
56136800,561368,11543,23020,0,NA,NA,13104203,Unnamed,NA,NA,NA,12,10.17,NA,NA,NA,NA,0.49,NA,NA,0,NA,NA,46.18577,-95.95483,271963.3,5118929.1
56137200,561372,11682,23020,0,NA,NA,13104221,Unnamed,NA,NA,NA,26,17.22,NA,NA,NA,NA,0.79,NA,NA,0,NA,NA,46.14685,-95.95846,271506.6,5114620.5
56137500,561375,11792,23022,0,NA,NA,13104233,Unnamed,NA,NA,NA,56,57.69,NA,NA,NA,NA,1.12,NA,NA,0,NA,NA,46.11475,-95.96982,270526.7,5111118.8
56138700,561387,11525,55012,0,NA,NA,13104301,Unnamed,NA,NA,NA,26,9.51,NA,NA,NA,NA,0.54,NA,NA,0,NA,NA,46.18788,-96.03863,265517.9,5119398
56139000,561390,11778,55014,0,NA,NA,13104336,Unnamed,NA,NA,NA,18,4.61,NA,NA,NA,NA,0.31,NA,NA,0,NA,NA,46.12179,-96.03794,265286,5112070.7
56139600,561396,11484,56064,0,NA,NA,13104402,Unnamed,NA,NA,NA,127,51.7,NA,NA,NA,NA,2,NA,NA,0,NA,NA,46.18997,-96.16498,255624.2,5120279.4
56140100,561401,11568,54003,0,NA,NA,13104411,Unnamed,NA,NA,NA,24,9.09,NA,NA,NA,NA,0.46,NA,NA,0,NA,NA,46.17058,-96.17842,254642.4,5117917.3
56140800,561408,11389,56065,0,NA,NA,13204421,Unnamed,NA,NA,NA,10,5.78,NA,NA,NA,NA,0.35,NA,NA,0,NA,NA,46.22683,-96.22183,251552.4,5124290
56141000,561410,11454,56064,0,NA,NA,13204436,Unnamed,NA,NA,NA,21,11.05,NA,NA,NA,NA,0.62,NA,NA,0,NA,NA,46.20443,-96.16225,256044.1,5121615.4
56141800,561418,11438,23053,0,NA,NA,13204227,Unnamed,NA,NA,NA,12,10.87,NA,NA,NA,NA,0.57,NA,NA,0,NA,NA,46.21608,-95.93888,273341.8,5122268.5
56142300,561423,11478,23020,0,NA,NA,13204235,Unnamed,NA,NA,NA,10,9.7,NA,NA,NA,NA,0.46,NA,NA,0,NA,NA,46.20176,-95.91685,274970.6,5120613.8
56143100,561431,11290,23019,0,NA,NA,13204103,Unnamed,NA,NA,NA,24,31.57,NA,NA,NA,NA,1.17,NA,NA,0,NA,NA,46.27406,-95.82057,282714,5128365.8
56143300,561433,16489,56108,0,NA,NA,13204008,Unnamed,NA,NA,NA,50,37.08,NA,NA,NA,NA,1.66,NA,NA,0,NA,NA,46.25903,-95.73404,289240.1,5126463
56143500,561435,11308,56060,0,NA,NA,13204004,Unnamed,NA,NA,NA,37,11.9,NA,NA,NA,NA,0.83,NA,NA,0,NA,NA,46.26896,-95.71639,290564.7,5127526.2
56143800,561438,11378,56108,0,NA,NA,13204017,Unnamed,NA,NA,NA,16,11.81,NA,NA,NA,NA,0.62,NA,NA,0,NA,NA,46.24381,-95.74258,288573.3,5124786.8
56144000,561440,11403,56108,0,NA,NA,13204021,Unnamed,NA,NA,NA,25,13.01,NA,NA,NA,NA,0.61,NA,NA,0,NA,NA,46.23691,-95.72867,289625.2,5123995.3
56144300,561443,11324,56060,0,NA,NA,13204012,Unnamed,NA,NA,NA,20,8.75,NA,NA,NA,NA,0.57,NA,NA,0,NA,NA,46.26501,-95.6553,295362.6,5126915.3
56144400,561444,11502,56060,0,NA,NA,13204036,Unnamed,NA,NA,NA,10,8.84,NA,NA,NA,NA,0.58,NA,NA,0,NA,NA,46.20239,-95.65774,294960.3,5119979.7
56145100,561451,11266,23019,0,NA,NA,13304031,Unnamed,NA,NA,NA,58,23.08,NA,NA,NA,NA,1.13,NA,NA,0,NA,NA,46.2883,-95.7686,286753.8,5129810.4
56145400,561454,11059,56110,0,NA,NA,13304105,Unnamed,NA,NA,NA,14,9.17,NA,NA,NA,NA,0.55,NA,NA,0,NA,NA,46.367,-95.87858,278575.9,5138873.9
56145500,561455,11074,56110,0,NA,NA,13304106,Unnamed,NA,NA,NA,12,10.29,NA,NA,NA,NA,0.69,NA,NA,0,NA,NA,46.36438,-95.89061,277680.4,5138599.6
56145800,561458,11188,56110,0,NA,NA,13304119,Unnamed,NA,NA,NA,40,32.88,NA,NA,NA,NA,1.5,NA,NA,0,NA,NA,46.31959,-95.89713,276966.6,5133621.4
56147000,561470,11255,56061,0,NA,NA,13304235,Unnamed,NA,NA,NA,12,11.42,NA,NA,NA,NA,0.59,NA,NA,0,NA,NA,46.29187,-95.9277,274492.6,5130627.4
56147500,561475,11053,56047,0,NA,NA,13304306,Unnamed,NA,NA,NA,24,11.17,NA,NA,NA,NA,0.67,NA,NA,0,NA,NA,46.36241,-96.15395,257412,5139161.6
56147600,561476,11063,56047,0,NA,NA,13304306,Unnamed,NA,NA,NA,14,11.91,NA,NA,NA,NA,0.6,NA,NA,0,NA,NA,46.35937,-96.14287,258235.2,5138761.4
56148800,561488,10821,56046,0,NA,NA,13404401,Unnamed,NA,NA,NA,14,9.46,NA,NA,NA,NA,0.49,NA,NA,0,NA,NA,46.44583,-96.16859,256627.7,5148465.1
56149000,561490,10788,56046,0,NA,NA,13404401,Unnamed,NA,NA,NA,13,7.54,NA,NA,NA,NA,0.48,NA,NA,0,NA,NA,46.45636,-96.16855,256675,5149636.1
56149100,561491,10840,56048,0,NA,NA,13404412,Unnamed,NA,NA,NA,12,8.84,NA,NA,NA,NA,0.46,NA,NA,0,NA,NA,46.43823,-96.16315,257017.4,5147600.2
56149900,561499,10928,56045,0,NA,NA,13404322,Unnamed,NA,NA,NA,38,26.85,NA,NA,NA,NA,0.98,NA,NA,0,NA,NA,46.41075,-96.07345,263793.9,5144275.9
56150000,561500,10910,56045,0,NA,NA,13404316,Unnamed,NA,NA,NA,12,10.18,NA,NA,NA,NA,0.67,NA,NA,0,NA,NA,46.41576,-96.10412,261436.7,5144923.3
56150200,561502,10949,56045,0,NA,NA,13404321,Unnamed,NA,NA,NA,10,9.44,NA,NA,NA,NA,0.46,NA,NA,0,NA,NA,46.40271,-96.0981,261841.2,5143456
56151700,561517,10891,56043,0,NA,NA,13404108,Unnamed,NA,NA,NA,23,12.56,NA,NA,NA,NA,0.63,NA,NA,0,NA,NA,46.42942,-95.8842,278382.8,5145814.5
56152000,561520,10923,56042,0,NA,NA,13404116,Maine,NA,NA,NA,33,30.54,NA,NA,NA,NA,0.95,NA,NA,0,NA,NA,46.41787,-95.84893,281039.1,5144412
56152400,561524,10979,56052,0,NA,NA,13404124,Twin,NA,NA,NA,91,76.36,NA,NA,NA,NA,1.47,NA,NA,0,NA,NA,46.40065,-95.795,285089.4,5142380.6
56152500,561525,10948,56052,0,NA,NA,13404124,Twin,NA,NA,NA,219,194.79,NA,NA,NA,NA,2.94,NA,NA,0,NA,NA,46.40771,-95.78791,285708.8,5143077
56153500,561535,10603,56032,0,NA,NA,13504004,Unnamed,NA,NA,NA,16,6.95,NA,NA,NA,NA,0.43,NA,NA,0,NA,NA,46.53773,-95.73814,290029.1,5157446.4
56153800,561538,10638,56040,0,NA,NA,13504008,Unnamed,NA,NA,NA,30,11.85,NA,NA,NA,NA,0.63,NA,NA,0,NA,NA,46.52371,-95.74391,289506,5155901.5
56153900,561539,10671,56040,0,NA,NA,13504018,Unnamed,NA,NA,NA,30,7.33,NA,NA,NA,NA,0.51,NA,NA,0,NA,NA,46.51155,-95.77315,287261.4,5154622.7
56154100,561541,10770,56040,0,NA,NA,13504026,Unnamed,NA,NA,NA,29,30,NA,NA,NA,NA,0.94,NA,NA,0,NA,NA,46.47331,-95.6802,294244.3,5150132.6
56154200,561542,10614,56031,0,NA,NA,13504104,Unnamed,NA,NA,NA,62,2.88,NA,NA,NA,NA,0.25,NA,NA,0,NA,NA,46.53142,-95.8547,281079.2,5157054.6
56154300,561543,10606,56031,0,NA,NA,13504105,Unnamed,NA,NA,NA,13,11.26,NA,NA,NA,NA,0.61,NA,NA,0,NA,NA,46.5331,-95.87735,279351.6,5157300.1
56155100,561551,10446,56023,0,NA,NA,13604116,Unnamed,NA,NA,NA,10,2.36,NA,NA,NA,NA,0.24,NA,NA,0,NA,NA,46.59536,-95.86391,280631.9,5164186.6
56155400,561554,10627,56030,0,NA,NA,13504210,Unnamed,NA,NA,NA,42,29.33,NA,NA,NA,NA,1.59,NA,NA,0,NA,NA,46.51974,-95.96872,272440,5156126.2
56155600,561556,2351,56030,0,28,33,13504215,Cow,NA,NA,NA,14,25.69,16,33,NA,NA,1,NA,NA,8,NA,NA,46.50582,-95.95178,273518.5,5154466.6
56156400,561564,10766,56044,0,NA,NA,13504231,Unnamed,NA,NA,NA,10,4.78,NA,NA,NA,NA,0.34,NA,NA,0,NA,NA,46.46852,-96.01881,268234.1,5150527.3
56156500,561565,10780,56043,0,NA,NA,13504236,Unnamed,NA,NA,NA,50,32.06,NA,NA,NA,NA,1.31,NA,NA,0,NA,NA,46.46358,-95.92147,275664.1,5149834.7
56156600,561566,10809,56043,0,NA,NA,13504235,Unnamed,NA,NA,NA,24,19.24,NA,NA,NA,NA,0.86,NA,NA,0,NA,NA,46.45742,-95.92763,275170.2,5149032
56156700,561567,10665,56030,0,NA,NA,13504216,Unnamed,NA,NA,NA,11,7.33,NA,NA,NA,NA,0.4,NA,NA,0,NA,NA,46.50863,-95.98284,271164.6,5154886.2
56156800,561568,10594,56109,0,NA,NA,13504301,Unnamed,NA,NA,NA,26,18.41,NA,NA,NA,NA,0.91,NA,NA,0,NA,NA,46.53269,-96.04332,266622.8,5157709.9
56157000,561570,10626,56046,0,NA,NA,13504312,Unnamed,NA,NA,NA,49,42.26,NA,NA,NA,NA,1.17,NA,NA,0,NA,NA,46.51799,-96.03979,266813.9,5156094.7
56157300,561573,10753,56046,0,NA,NA,13504327,Unnamed,NA,NA,NA,13,9.72,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,46.47151,-96.0881,262921.8,5151071.9
56157600,561576,10728,56046,0,NA,NA,13504330,Unnamed,NA,NA,NA,26,9.38,NA,NA,NA,NA,0.55,NA,NA,0,NA,NA,46.482,-96.1435,258719.8,5152395
56157800,561578,10756,56046,0,NA,NA,13504332,Unnamed,NA,NA,NA,29,12.92,NA,NA,NA,NA,0.53,NA,NA,0,NA,NA,46.47,-96.11607,260781.4,5150982.5
56157900,561579,10784,56046,0,NA,NA,13504333,Unnamed,NA,NA,NA,12,7.77,NA,NA,NA,NA,0.45,NA,NA,0,NA,NA,46.45935,-96.1129,260973.1,5149772.7
56158000,561580,10775,56046,0,NA,NA,13504333,Unnamed,NA,NA,NA,14,8.26,NA,NA,NA,NA,0.71,NA,NA,0,NA,NA,46.46176,-96.10951,261194.3,5150042.5
56158100,561581,10722,56046,0,NA,NA,13504328,Unnamed,NA,NA,NA,43,35.38,NA,NA,NA,NA,1.78,NA,NA,0,NA,NA,46.4825,-96.10813,261618.4,5152368.9
56158200,561582,10709,56046,0,NA,NA,13504319,Unnamed,NA,NA,NA,15,8.32,NA,NA,NA,NA,0.42,NA,NA,0,NA,NA,46.48748,-96.13783,259170.4,5152995.2
56158700,561587,10608,56046,0,NA,NA,13504310,Horseshoe,NA,NA,NA,45,28.72,NA,NA,NA,NA,0.92,NA,NA,0,NA,NA,46.52466,-96.08176,263650.5,5156958.1
56159100,561591,10750,56046,0,NA,NA,13504434,Unnamed,NA,NA,NA,24,10.99,NA,NA,NA,NA,0.8,NA,NA,0,NA,NA,46.46856,-96.21084,253428.2,5151124.8
56159200,561592,10744,56046,0,NA,NA,13504425,Unnamed,NA,NA,NA,16,10,NA,NA,NA,NA,0.55,NA,NA,0,NA,NA,46.47386,-96.16478,257067.9,5151559.6
56159400,561594,10343,58001,0,NA,NA,13604402,Unnamed,NA,NA,NA,20,13.54,NA,NA,NA,NA,0.56,NA,NA,0,NA,NA,46.62199,-96.18262,256335.2,5168074.3
56159900,561599,10386,58001,0,NA,NA,13604410,Unnamed,NA,NA,NA,14,13.97,NA,NA,NA,NA,0.58,NA,NA,0,NA,NA,46.60634,-96.20617,254456.9,5166420.7
56160000,561600,10369,58001,0,NA,NA,13604411,Unnamed,Alfred,NA,NA,31,32.67,NA,NA,NA,NA,0.98,NA,NA,0,NA,NA,46.6124,-96.18887,255848,5167017.9
56160100,561601,10338,58001,0,NA,NA,13604401,Unnamed,NA,NA,NA,12,6.54,NA,NA,NA,NA,0.39,NA,NA,0,NA,NA,46.62528,-96.15803,258242.6,5168379.1
56160400,561604,10484,58003,0,NA,NA,13604425,Unnamed,NA,NA,NA,13,22.52,NA,NA,NA,NA,1.18,NA,NA,0,NA,NA,46.56967,-96.16763,257270.9,5162173.8
56160800,561608,10397,56026,0,NA,NA,13604312,Unnamed,NA,NA,NA,11,9.23,NA,NA,NA,NA,0.52,NA,NA,0,NA,NA,46.6069,-96.03714,267420.6,5165960.2
56162000,561620,10561,56109,0,NA,NA,13604336,Unnamed,NA,NA,NA,17,20.74,NA,NA,NA,NA,0.95,NA,NA,0,NA,NA,46.5476,-96.03973,266947.9,5159386.2
56162100,561621,10410,56026,0,NA,NA,13604207,Unnamed,NA,NA,NA,10,6.08,NA,NA,NA,NA,0.37,NA,NA,0,NA,NA,46.60344,-96.02954,267991.4,5165556.2
56162300,561623,10413,56026,0,NA,NA,13604208,Unnamed,NA,NA,NA,40,9.35,NA,NA,NA,NA,0.48,NA,NA,0,NA,NA,46.60293,-96.00926,269532,5165440.4
56162400,561624,10578,56024,0,NA,NA,13604236,Unnamed,Brian Pond,NA,NA,10,7.43,NA,NA,NA,NA,0.47,NA,NA,0,NA,NA,46.5439,-95.9235,275854.4,5158621.1
56162600,561626,10391,56023,0,NA,NA,13604109,Kemp,NA,NA,NA,54,47.01,NA,NA,NA,NA,1.61,NA,NA,0,NA,NA,46.61062,-95.8519,281667.7,5165875
56162700,561627,2298,56021,0,39,NA,13604113,Hoffman,NA,NA,NA,250,157.18,150,16,NA,NA,2.32,0.8,NA,150,NA,337,46.58634,-95.79995,285459.9,5162991.7
56162800,561628,10507,56021,0,NA,NA,13604124,Brown,NA,NA,NA,91,82.44,NA,NA,NA,NA,2.06,NA,NA,0,NA,NA,46.5715,-95.79094,286156,5161279.8
56162900,561629,10530,56021,0,NA,NA,13604125,Archie,NA,NA,NA,33,32.51,NA,NA,NA,NA,0.84,NA,NA,0,NA,NA,46.56476,-95.78144,286835.7,5160558.4
56163000,561630,10474,56025,0,NA,NA,13604120,Unnamed,NA,NA,NA,15,3.74,NA,NA,NA,NA,0.28,NA,NA,0,NA,NA,46.58282,-95.87227,279938.9,5162816.2
56163100,561631,2304,56029,0,NA,NA,13604224,Unnamed,NA,NA,NA,12,14.58,12.5,42,NA,NA,1.37,0.3,NA,NA,NA,315,46.5844,-95.90946,277155.1,5163098.7
56163200,561632,10549,56024,0,NA,NA,13604132,Club,NA,NA,NA,24,19.42,NA,NA,NA,NA,0.79,NA,NA,0,NA,NA,46.55683,-95.87522,279645.4,5159925.9
56163300,561633,10396,56014,0,NA,NA,13604001,Unnamed,NA,NA,NA,12,7.93,NA,NA,NA,NA,0.52,NA,NA,0,NA,NA,46.61633,-95.67496,295173.3,5166001.6
56163500,561635,10378,56014,0,NA,NA,13604001,Unnamed,NA,NA,NA,11,8.33,NA,NA,NA,NA,0.45,NA,NA,0,NA,NA,46.62244,-95.67854,294941.7,5166693
56163600,561636,10390,56014,0,NA,NA,13604004,Kerbs,NA,NA,NA,120,100.09,NA,NA,NA,NA,1.44,NA,NA,0,NA,NA,46.61501,-95.72554,291312.6,5166002.3
56163800,561638,16490,56021,0,NA,NA,13604008,Unnamed,NA,NA,NA,11,14.88,NA,NA,NA,NA,0.85,NA,NA,0,NA,NA,46.60821,-95.7558,288920.2,5165412.3
56163900,561639,10412,56014,0,NA,NA,13604009,Unnamed,NA,NA,NA,12,5.49,NA,NA,NA,NA,0.35,NA,NA,0,NA,NA,46.60998,-95.73295,290722.3,5165458.7
56164100,561641,3779,56014,0,29,33,13604015,Rusch,NA,NA,NA,100,126.25,98,32,NA,NA,2.89,0.76,NA,72,NA,22,46.59624,-95.71462,292074.7,5163846.1
56164300,561643,10566,56021,0,NA,NA,13604033,Unnamed,NA,NA,NA,17,9.26,NA,NA,NA,NA,0.55,NA,NA,0,NA,NA,46.55496,-95.73372,290470.4,5159361.3
56164400,561644,10563,56021,0,NA,NA,13604031,Unnamed,NA,NA,NA,12,6.58,NA,NA,NA,NA,0.52,NA,NA,0,NA,NA,46.5548,-95.77239,287512.1,5159447.7
56164500,561645,10528,56021,0,NA,NA,13604030,Unnamed,NA,NA,NA,20,10.33,NA,NA,NA,NA,0.55,NA,NA,0,NA,NA,46.56719,-95.77446,287385.4,5160803.3
56164600,561646,10584,56031,0,NA,NA,13604031,Unnamed,NA,NA,NA,14,15.44,NA,NA,NA,NA,0.64,NA,NA,0,NA,NA,46.54626,-95.77192,287479.3,5158464
56164700,561647,10481,56021,0,NA,NA,13604019,Unnamed,NA,NA,NA,19,7.39,NA,NA,NA,NA,0.48,NA,NA,0,NA,NA,46.58383,-95.7723,287609.2,5162656.1
56164800,561648,10591,56032,0,NA,NA,13604034,Unnamed,NA,NA,NA,39,5.01,NA,NA,NA,NA,0.42,NA,NA,0,NA,NA,46.54391,-95.71302,291994.6,5158057.5
56164900,561649,10447,56021,0,NA,NA,13604018,Unnamed,NA,NA,NA,18,7.42,NA,NA,NA,NA,0.56,NA,NA,0,NA,NA,46.59686,-95.77747,287385.5,5163418.6
56165000,561650,10119,56010,0,NA,NA,13704004,Unnamed,NA,NA,NA,13,14.84,NA,NA,NA,NA,0.6,NA,NA,0,NA,NA,46.70981,-95.7495,289841.7,5176599.9
56165302,561653,10104,56008,2,NA,NA,13704106,Unnamed,Boland Pond,NA,NA,0,10.3,NA,NA,NA,NA,0.54,NA,NA,0,NA,NA,46.71127,-95.91808,276944.1,5177208.7
56165301,561653,10099,56008,1,NA,NA,13704106,Unnamed,Finger Pond,NA,NA,0,13.42,NA,NA,NA,NA,0.72,NA,NA,0,NA,NA,46.71178,-95.91413,277287.5,5177268.4
56165400,561654,10316,56026,0,NA,NA,13704131,Unnamed,NA,NA,NA,22,20.01,NA,NA,NA,NA,0.87,NA,NA,0,NA,NA,46.6383,-95.90349,277770.3,5169087.5
56165500,561655,10089,56007,0,NA,NA,13704202,Unnamed,NA,NA,NA,11,7.38,NA,NA,NA,NA,0.45,NA,NA,0,NA,NA,46.7141,-95.94769,274711.9,5177607.1
56165700,561657,16491,56026,0,NA,NA,13704226,Unnamed,NA,NA,NA,10,16.36,NA,NA,NA,NA,1.07,NA,NA,0,NA,NA,46.65278,-95.94723,274649.2,5170840
56165900,561659,10296,56026,0,NA,NA,13704233,Unnamed,NA,NA,NA,11,4.42,NA,NA,NA,NA,0.32,NA,NA,0,NA,NA,46.64226,-95.99482,270812.7,5169762.2
56167100,561671,10192,58001,0,NA,NA,13704319,Unnamed,NA,NA,NA,14,8.29,NA,NA,NA,NA,0.55,NA,NA,0,NA,NA,46.67275,-96.17147,257399.8,5173674
56167300,561673,10209,58001,0,NA,NA,13704320,Unnamed,NA,NA,NA,19,14.73,NA,NA,NA,NA,0.98,NA,NA,0,NA,NA,46.66831,-96.13623,260095.4,5173107.2
56167600,561676,10261,56007,0,NA,NA,13704326,Unnamed,NA,NA,NA,16,18.17,NA,NA,NA,NA,0.69,NA,NA,0,NA,NA,46.65287,-96.07831,264481.4,5171226.3
56167700,561677,10251,58001,0,NA,NA,13704330,Unnamed,NA,NA,NA,12,13.44,NA,NA,NA,NA,0.55,NA,NA,0,NA,NA,46.65465,-96.16669,257710.4,5171673
56167800,561678,10311,56026,0,NA,NA,13704335,Unnamed,NA,NA,NA,16,11.26,NA,NA,NA,NA,0.49,NA,NA,0,NA,NA,46.63661,-96.07008,265017.3,5169365.6
56168200,561682,11747,23025,0,NA,NA,13104024,Unnamed,NA,NA,NA,13,15.73,NA,NA,NA,NA,0.75,NA,NA,0,NA,NA,46.13865,-95.65068,295257.2,5112906.6
56168300,561683,11803,13002,0,NA,NA,13103728,Unnamed,NA,NA,NA,16,2.58,NA,NA,NA,NA,0.28,NA,NA,0,NA,NA,46.12817,-95.34608,318753.3,5110965.9
56168400,561684,11464,56064,0,NA,NA,13204435,Unnamed,NA,NA,NA,45,30.75,NA,NA,NA,NA,2.43,NA,NA,0,NA,NA,46.19899,-96.1694,255282.3,5121103.9
56169400,561694,10570,56024,0,NA,NA,13604236,Babcock,NA,NA,NA,10,13.65,NA,NA,NA,NA,0.69,NA,NA,0,NA,NA,46.54714,-95.92468,275777,5159007.3
56169500,561695,10146,56009,0,NA,NA,13704111,Franklin,Little Pond,NA,NA,8,7.71,NA,NA,NA,NA,0.43,NA,NA,0,NA,NA,46.69758,-95.83486,283269,5175481.4
56169600,561696,10271,56013,0,NA,NA,13703922,Delaney,NA,NA,NA,18,8.57,NA,NA,NA,NA,0.54,NA,NA,0,NA,NA,46.66005,-95.60025,301076.7,5170693.4
56169700,561697,17098,NA,0,NA,NA,NA,Mack,NA,NA,NA,2,3.56,NA,NA,NA,NA,0.33,NA,NA,0,NA,NA,NA,NA,259731,5176280.1
56169800,561698,17108,NA,0,NA,NA,NA,Elizabeth,NA,NA,NA,14,23.77,NA,NA,NA,NA,1.28,NA,NA,0,NA,NA,NA,NA,257547.2,5141438.7
56169900,561699,17099,NA,0,NA,NA,NA,Price,NA,NA,NA,9,16.98,NA,NA,NA,NA,0.89,NA,NA,0,NA,NA,NA,NA,277034.8,5175326.2
56170200,561702,17461,NA,0,NA,NA,NA,Candle Pond,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56170600,561706,17132,NA,0,NA,NA,NA,Brenvel,NA,NA,NA,7,9.13,NA,NA,NA,NA,0.93,NA,NA,0,NA,NA,NA,NA,265977.9,5131658.4
56170700,561707,17150,NA,0,NA,NA,NA,Watkins Pond,NA,NA,NA,9,14.48,NA,NA,NA,NA,0.82,NA,NA,0,NA,NA,NA,NA,265645.3,5131814.3
56170800,561708,17148,NA,0,NA,NA,NA,Delagoon Pond,NA,NA,NA,15,16.04,NA,NA,NA,NA,1.1,NA,NA,0,NA,NA,NA,NA,265063.2,5127006.5
56170900,561709,17152,NA,0,NA,NA,NA,VanMaasdam Pond,NA,NA,NA,7,8.44,NA,NA,NA,NA,0.53,NA,NA,0,NA,NA,NA,NA,278512.7,5175660.6
56171000,561710,17228,NA,0,NA,NA,NA,Bubba Pond,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56171100,561711,17229,NA,0,NA,NA,NA,Bugbee Pond,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56171200,561712,17230,NA,0,NA,NA,NA,Curtis Pond,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56171300,561713,17231,NA,0,NA,NA,NA,Gordy Pond,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56171400,561714,17232,NA,0,NA,NA,NA,Klinnert Pond,NA,NA,NA,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56171500,561715,17233,NA,0,NA,NA,NA,O'Brien Pond,NA,NA,NA,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56171600,561716,17234,NA,0,NA,NA,NA,Tappe Pond,NA,NA,NA,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56171700,561717,17235,NA,0,NA,NA,NA,Vernon Pond,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56171800,561718,17236,NA,0,NA,NA,NA,Virnala Pond,NA,NA,NA,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56171900,561719,17462,NA,0,NA,NA,NA,Boone Pond,NA,NA,NA,8,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56172000,561720,17463,NA,0,NA,NA,NA,Blob Pond,NA,NA,NA,4,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56172100,561721,17464,NA,0,NA,NA,NA,Blimp Pond,NA,NA,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56172200,561722,17465,NA,0,NA,NA,NA,Bowling Pin Pond,NA,NA,NA,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56172300,561723,17466,NA,0,NA,NA,NA,Money Pond,NA,NA,NA,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56172400,561724,17467,NA,0,NA,NA,NA,Lady Bug Pond,NA,NA,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56172500,561725,17468,NA,0,NA,NA,NA,Swimming Hole Pond,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56172600,561726,17469,NA,0,NA,NA,NA,Frog Pond,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56172700,561727,17470,NA,0,NA,NA,NA,Rosemary Pond,NA,NA,NA,6,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56172800,561728,17471,NA,0,NA,NA,NA,Thyme Pond,NA,NA,NA,2,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56172900,561729,17472,NA,0,NA,NA,NA,Basil Pond,NA,NA,NA,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56173000,561730,17473,NA,0,NA,NA,NA,Oregano Pond,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56173100,561731,17474,NA,0,NA,NA,NA,Parsley Pond,NA,NA,NA,6,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56173200,561732,17475,NA,0,NA,NA,NA,Maraca Pond,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56173300,561733,17476,NA,0,NA,NA,NA,Banner Pond,NA,NA,NA,9,NA,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56173400,561734,17477,NA,0,NA,NA,NA,Calla Lily Pond,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56173500,561735,17478,NA,0,NA,NA,NA,Elephant Ear Pond,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
