max_depth_m,Parent_DOW.x,Parent_DOW.y,LAKE_AREA_MN_ACRES,LARGE_LAKE_FLAG,UTM_DATUM_ID,UTM_ZONE_ID
NA,NA,260279,14.98,N,83,15
NA,NA,260280,34.07,N,83,15
NA,NA,260282,540.5,N,83,15
NA,NA,260283,5.89,N,83,15
NA,NA,260286,14.94,N,83,15
NA,NA,260287,44.97,N,83,15
NA,NA,260290,304.43,N,83,15
NA,NA,260291,18.93,N,83,15
NA,NA,260294,222.85,N,83,15
NA,NA,260295,31.37,N,83,15
NA,NA,260298,25.59,N,83,15
NA,NA,260300,22.55,N,83,15
NA,NA,260303,47.08,N,83,15
NA,NA,260304,31.06,N,83,15
NA,NA,260305,112.9,N,83,15
NA,NA,260306,7.66,N,83,15
NA,NA,260307,66.46,N,83,15
NA,NA,260308,24.79,N,83,15
NA,NA,260310,10.76,N,83,15
NA,NA,260313,10.74,N,83,15
NA,NA,260320,8.32,N,83,15
NA,NA,260326,5.7,N,83,15
NA,NA,260329,7.19,N,83,15
NA,NA,260331,7.99,N,83,15
NA,NA,260333,7.28,N,83,15
NA,NA,260342,4.85,N,83,15
NA,NA,260344,29.74,N,83,15
NA,NA,260347,9.37,N,83,15
NA,NA,260356,6.78,N,83,15
NA,NA,260361,8.34,N,83,15
NA,NA,260366,6.77,N,83,15
NA,NA,260381,4.18,N,83,15
NA,NA,260382,12.07,N,83,15
NA,NA,260399,12.61,N,83,15
NA,NA,260406,NA,N,NA,NA
NA,NA,260407,18.65,N,83,15
NA,NA,260410,30.09,N,83,15
NA,NA,260417,25.51,N,NA,NA
NA,NA,260418,NA,N,83,15
NA,NA,260419,NA,N,83,15
NA,NA,260420,NA,N,NA,NA
NA,NA,260421,NA,N,NA,NA
NA,NA,260422,NA,N,NA,NA
NA,NA,260423,NA,N,NA,NA
NA,NA,270001,101.43,N,83,15
NA,NA,270002,828.58,N,83,15
NA,NA,270003,460.53,N,83,15
NA,NA,270004,42.94,N,83,15
NA,NA,270006,19.7,N,83,15
NA,NA,270007,11.25,N,83,15
NA,NA,270008,6.71,N,83,15
NA,NA,270011,15.56,N,83,15
NA,NA,270012,13.77,N,83,15
NA,NA,270013,34.9,N,83,15
NA,NA,270014,11.35,N,83,15
NA,NA,270017,8.99,N,83,15
NA,NA,270022,51.71,N,83,15
NA,NA,270023,20.59,N,83,15
NA,NA,270025,5.53,N,83,15
NA,NA,270026,41.77,N,83,15
NA,NA,270028,58.24,N,83,15
NA,NA,270029,18.04,N,83,15
NA,NA,270033,316.8,N,83,15
NA,NA,270034,79.12,N,83,15
NA,NA,270035,20.91,N,83,15
NA,NA,270035,67.64,N,83,15
NA,NA,270036,11.59,N,83,15
NA,NA,270038,10.25,N,83,15
NA,NA,270041,11.24,N,83,15
NA,NA,270042,214.73,N,83,15
NA,NA,270043,473.76,N,83,15
NA,NA,270044,11.69,N,83,15
NA,NA,270045,22.03,N,83,15
NA,NA,270051,7.82,N,83,15
NA,NA,270052,28.47,N,83,15
NA,NA,270053,7.45,N,83,15
NA,NA,270054,19.56,N,83,15
NA,NA,270055,15.29,N,83,15
NA,NA,270056,5.09,N,83,15
NA,NA,270057,8.82,N,83,15
NA,NA,270058,27.69,N,83,15
NA,NA,270059,24.57,N,83,15
NA,NA,270060,4.78,N,83,15
NA,NA,270061,36.36,N,83,15
NA,NA,270062,102.6,N,83,15
NA,NA,270062,178,N,83,15
NA,NA,270062,82.04,N,83,15
NA,NA,270065,8.95,N,83,15
NA,NA,270066,67.66,N,83,15
NA,NA,270068,13.16,N,83,15
NA,NA,270069,44.89,N,83,15
NA,NA,270071,30.73,N,83,15
NA,NA,270072,13.73,N,83,15
NA,NA,270073,52.23,N,83,15
NA,NA,270074,12.81,N,83,15
NA,NA,270075,9.5,N,83,15
NA,NA,270077,9.07,N,83,15
NA,NA,270079,36.72,N,83,15
NA,NA,270080,325.67,N,83,15
NA,NA,270081,42.23,N,83,15
NA,NA,270082,11.49,N,83,15
NA,NA,270083,4.19,N,83,15
NA,NA,270084,4.02,N,83,15
NA,NA,270085,22.35,N,83,15
NA,NA,270086,16.74,N,83,15
NA,NA,270087,12.21,N,83,15
NA,NA,270088,15.1,N,83,15
NA,NA,270089,90.61,N,83,15
NA,NA,270090,6.57,N,83,15
NA,NA,270091,8.84,N,83,15
NA,NA,270092,21.08,N,83,15
NA,NA,270093,98.14,N,83,15
NA,NA,270094,16.79,N,83,15
NA,NA,270095,164.68,N,83,15
NA,NA,270096,10.5,N,83,15
NA,NA,270097,5.01,N,83,15
NA,NA,270098,183.41,N,83,15
NA,NA,270099,19.62,N,83,15
NA,NA,270100,26.94,N,83,15
NA,NA,270101,5.02,N,83,15
NA,NA,270101,3.07,N,83,15
NA,NA,270102,44.66,N,83,15
NA,NA,270103,22.98,N,83,15
NA,NA,270106,4.18,N,83,15
NA,NA,270108,15.08,N,83,15
NA,NA,270109,29.44,N,83,15
NA,NA,270110,12.63,N,83,15
NA,NA,270111,56.67,N,83,15
NA,NA,270112,65.17,N,83,15
NA,NA,270116,353.38,N,83,15
NA,NA,270119,84.06,N,83,15
NA,NA,270120,14.66,N,83,15
NA,NA,270121,19.45,N,83,15
NA,NA,270122,44.78,N,83,15
NA,NA,270123,34.48,N,83,15
NA,NA,270124,13.44,N,83,15
NA,NA,270125,406.5,N,83,15
NA,NA,270127,216.18,N,83,15
NA,NA,270128,107.65,N,83,15
NA,NA,270129,15.36,N,83,15
NA,NA,270130,17.04,N,83,15
NA,NA,270132,293.49,N,83,15
NA,NA,270133,14729.56,N,83,15
NA,NA,270134,123.79,N,83,15
NA,NA,270135,7.1,N,83,15
NA,NA,270136,25.41,N,83,15
NA,NA,270138,9.13,N,83,15
NA,NA,270139,90.1,N,83,15
NA,NA,270140,24.56,N,83,15
NA,NA,270141,53.48,N,83,15
NA,NA,270142,15.86,N,83,15
NA,NA,270144,45.89,N,83,15
NA,NA,270145,8.64,N,83,15
NA,NA,270146,5.94,N,83,15
NA,NA,270147,38.11,N,83,15
NA,NA,270148,16.36,N,83,15
NA,NA,270150,67.64,N,83,15
NA,NA,270151,11.2,N,83,15
NA,NA,270152,33.03,N,83,15
NA,NA,270153,13.28,N,83,15
NA,NA,270154,243.17,N,83,15
NA,NA,270155,8.99,N,83,15
NA,NA,270156,11.34,N,83,15
NA,NA,270157,39.73,N,83,15
NA,NA,270158,70.82,N,83,15
NA,NA,270159,12.68,N,83,15
NA,NA,270161,8.6,N,83,15
NA,NA,270162,43.43,N,83,15
NA,NA,270165,92.55,N,83,15
NA,NA,270167,5.51,N,83,15
NA,NA,270169,41.98,N,83,15
NA,NA,270170,37.08,N,83,15
NA,NA,270171,132.56,N,83,15
NA,NA,270172,27.88,N,83,15
NA,NA,270175,41.69,N,83,15
NA,NA,270177,28.63,N,83,15
NA,NA,270178,118.84,N,83,15
NA,NA,270179,69.46,N,83,15
NA,NA,270182,141.73,N,83,15
NA,NA,270183,4.73,N,83,15
NA,NA,270185,32.86,N,83,15
NA,NA,270186,93.23,N,83,15
NA,NA,270187,53.95,N,83,15
NA,NA,270188,235.09,N,83,15
NA,NA,270189,17.38,N,83,15
NA,NA,270191,561.2,N,83,15
NA,NA,270193,15.01,N,83,15
NA,NA,270194,48.83,N,83,15
NA,NA,270195,12.64,N,83,15
NA,NA,270196,39.75,N,83,15
NA,NA,270200,14.07,N,83,15
NA,NA,270206,2.29,N,83,15
NA,NA,270215,5.6,N,83,15
NA,NA,270227,3.49,N,83,15
NA,NA,270256,11.77,N,83,15
NA,NA,270257,4.4,N,83,15
NA,NA,270261,4.28,N,83,15
NA,NA,270265,9.31,N,83,15
NA,NA,270274,8.23,N,83,15
NA,NA,270275,6.86,N,83,15
NA,NA,270289,5.63,N,83,15
NA,NA,270290,25.7,N,83,15
NA,NA,270291,10.61,N,83,15
NA,NA,270292,6.02,N,83,15
NA,NA,270297,11.51,N,83,15
NA,NA,270300,8.75,N,83,15
NA,NA,270301,5.67,N,83,15
NA,NA,270339,10.84,N,83,15
NA,NA,270342,3.26,N,83,15
NA,NA,270346,3.34,N,83,15
NA,NA,270347,3.02,N,83,15
NA,NA,270353,3.41,N,83,15
NA,NA,270360,10.84,N,83,15
NA,NA,270366,2.95,N,83,15
NA,NA,270372,6.12,N,83,15
NA,NA,270378,4.98,N,83,15
NA,NA,270379,9.42,N,83,15
NA,NA,270389,3.34,N,83,15
NA,NA,270393,2.52,N,83,15
NA,NA,270399,2.1,N,83,15
NA,NA,270408,24.74,N,83,15
NA,NA,270411,28.71,N,83,15
NA,NA,270412,18.95,N,83,15
NA,NA,270416,5.27,N,83,15
NA,NA,270423,12.18,N,83,15
NA,NA,270437,10.07,N,83,15
NA,NA,270439,3.63,N,83,15
NA,NA,270439,23.86,N,83,15
NA,NA,270444,3.84,N,83,15
NA,NA,270468,6.34,N,83,15
NA,NA,270499,14.59,N,83,15
NA,NA,270501,8.39,N,83,15
NA,NA,270518,3.75,N,83,15
NA,NA,270521,10.79,N,83,15
NA,NA,270522,9.23,N,83,15
NA,NA,270526,25.69,N,83,15
NA,NA,270532,3.7,N,83,15
NA,NA,270547,3.36,N,83,15
NA,NA,270551,6.83,N,83,15
NA,NA,270553,2.73,N,83,15
NA,NA,270554,8.64,N,83,15
NA,NA,270565,7.17,N,83,15
NA,NA,270573,2.23,N,83,15
NA,NA,270574,3.8,N,83,15
NA,NA,270575,13.09,N,83,15
NA,NA,270577,1.89,N,83,15
NA,NA,270593,4.49,N,83,15
NA,NA,270595,6.96,N,83,15
NA,NA,270597,2.25,N,83,15
NA,NA,270598,7.56,N,83,15
NA,NA,270606,5.59,N,83,15
NA,NA,270610,3.36,N,83,15
NA,NA,270619,3.42,N,83,15
NA,NA,270626,2.3,N,83,15
NA,NA,270627,14.24,N,83,15
NA,NA,270630,6.13,N,83,15
NA,NA,270634,4.28,N,83,15
NA,NA,270638,0.14,N,83,15
NA,NA,270646,4.66,N,83,15
NA,NA,270650,4.88,N,83,15
NA,NA,270651,2.79,N,83,15
NA,NA,270653,3.97,N,83,15
NA,NA,270655,6.44,N,83,15
NA,NA,270656,11.36,N,83,15
NA,NA,270661,3.55,N,83,15
NA,NA,270664,3.28,N,83,15
NA,NA,270668,10.39,N,83,15
NA,NA,270669,5.7,N,83,15
NA,NA,270670,4.53,N,83,15
NA,NA,270675,3.79,N,83,15
NA,NA,270678,7.89,N,83,15
NA,NA,270679,3.85,N,83,15
NA,NA,270680,2.88,N,83,15
NA,NA,270681,23.01,N,83,15
NA,NA,270683,13.55,N,83,15
NA,NA,270684,3.83,N,83,15
NA,NA,270685,2.95,N,83,15
NA,NA,270693,6.32,N,83,15
NA,NA,270697,5.07,N,83,15
NA,NA,270710,7.5,N,83,15
NA,NA,270711,41.81,N,83,15
NA,NA,270713,4.56,N,83,15
NA,NA,270727,3,N,83,15
NA,NA,270734,38.53,N,83,15
NA,NA,270735,1.77,N,83,15
NA,NA,270739,2.99,N,83,15
NA,NA,270743,6.69,N,83,15
NA,NA,270747,4.25,N,83,15
NA,NA,270750,3.73,N,83,15
NA,NA,270761,25.44,N,83,15
NA,NA,270766,3.81,N,83,15
NA,NA,270768,2.04,N,83,15
NA,NA,270769,1.37,N,83,15
NA,NA,270771,4.32,N,83,15
NA,NA,270775,8.63,N,83,15
NA,NA,270777,4.1,N,83,15
NA,NA,270786,4.34,N,83,15
NA,NA,270790,2.86,N,83,15
NA,NA,270807,5.06,N,83,15
NA,NA,270816,6.14,N,83,15
NA,NA,270822,6.26,N,83,15
NA,NA,270824,2.54,N,83,15
NA,NA,270829,5.7,N,83,15
NA,NA,270852,5.1,N,83,15
NA,NA,270858,7.82,N,83,15
NA,NA,270865,4.25,N,83,15
NA,NA,270870,6.98,N,83,15
NA,NA,270874,19.01,N,83,15
NA,NA,270876,3.62,N,83,15
NA,NA,270877,6.78,N,83,15
NA,NA,270895,2.73,N,83,15
NA,NA,270896,2.49,N,83,15
NA,NA,270898,5.43,N,83,15
NA,NA,270899,8.44,N,83,15
NA,NA,270900,3.37,N,83,15
NA,NA,270910,3.78,N,83,15
NA,NA,270911,3.02,N,83,15
NA,NA,270921,8.49,N,83,15
NA,NA,270927,4.65,N,83,15
NA,NA,270932,4.93,N,83,15
NA,NA,270935,6.59,N,83,15
NA,NA,270936,4.77,N,83,15
NA,NA,270939,5.05,N,83,15
NA,NA,270945,4.75,N,83,15
NA,NA,270948,20.72,N,83,15
NA,NA,270959,3.02,N,83,15
NA,NA,270963,4.83,N,83,15
NA,NA,270965,3.9,N,83,15
NA,NA,270975,5.89,N,83,15
NA,NA,270976,5.83,N,83,15
NA,NA,270981,4.4,N,83,15
NA,NA,270991,2.53,N,83,15
NA,NA,270992,3.21,N,83,15
NA,NA,270994,1.66,N,83,15
NA,NA,270995,4.07,N,83,15
NA,NA,270998,3.75,N,83,15
NA,NA,270999,4.26,N,83,15
NA,NA,271011,16.08,N,83,15
NA,NA,271013,8.32,N,83,15
NA,NA,271014,4.1,N,83,15
NA,NA,271016,3.93,N,83,15
NA,NA,271017,7.08,N,83,15
NA,NA,271027,7.92,N,83,15
NA,NA,271030,2.48,N,83,15
NA,NA,271037,5.48,N,83,15
NA,NA,271040,5.27,N,83,15
NA,NA,271043,4.12,N,83,15
NA,NA,271045,104.11,N,83,15
NA,NA,271048,2.16,N,83,15
NA,NA,271049,9.05,N,83,15
NA,NA,271050,4.19,N,83,15
NA,NA,271051,14.28,N,83,15
NA,NA,271055,6.54,N,83,15
NA,NA,271057,5.21,N,83,15
NA,NA,271059,6.18,N,83,15
NA,NA,271061,4.67,N,83,15
NA,NA,271063,5.36,N,83,15
NA,NA,271066,3.22,N,83,15
NA,NA,271068,11.82,N,83,15
NA,NA,271069,4.27,N,NA,NA
NA,NA,271070,3.06,N,83,15
NA,NA,271071,3.85,N,83,15
NA,NA,271078,7.65,N,83,15
NA,NA,271081,2.07,N,83,15
NA,NA,271082,2.57,N,83,15
NA,NA,271083,14.69,N,83,15
NA,NA,271084,2.77,N,83,15
NA,NA,271084,3.9,N,83,15
NA,NA,271085,14.35,N,83,15
NA,NA,271086,5.29,N,83,15
NA,NA,271102,7.14,N,83,15
NA,NA,271118,1.63,N,83,15
NA,NA,271120,3.33,N,83,15
NA,NA,271123,1.38,N,83,15
NA,NA,271129,2.13,N,83,15
NA,NA,271134,5.95,N,83,15
NA,NA,271137,NA,N,83,15
NA,NA,280001,2.78,N,83,15
NA,NA,280001,124.29,N,83,15
NA,NA,280001,379.67,N,83,15
NA,NA,280001,7.79,N,83,15
NA,NA,280001,125.73,N,83,15
NA,NA,280001,68.11,N,83,15
NA,NA,280001,151.13,N,83,15
NA,NA,280001,17.44,N,83,15
NA,NA,280001,496.64,N,83,15
NA,NA,280005,142.5,N,83,15
NA,NA,280005,362.63,N,83,15
NA,NA,280005,2587.24,N,83,15
NA,NA,280005,424.21,N,83,15
NA,NA,280011,41.46,N,83,15
NA,NA,280012,9.98,N,83,15
NA,NA,280013,4.37,N,83,15
NA,NA,280014,13.23,N,83,15
NA,NA,280015,7.08,N,83,15
NA,NA,280016,8.41,N,83,15
NA,NA,280017,41.85,N,83,15
NA,NA,280018,6.17,N,83,15
NA,NA,280021,17.5,N,83,15
NA,NA,280031,38.02,N,83,15
NA,NA,280032,8.71,N,83,15
NA,NA,290001,38.58,N,83,15
NA,NA,290004,48.68,N,83,15
NA,NA,290005,155.53,N,83,15
NA,NA,290006,176.36,N,83,15
NA,NA,290007,78.19,N,83,15
NA,NA,290008,12.16,N,83,15
NA,NA,290009,5.04,N,83,15
NA,NA,290010,27.13,N,83,15
NA,NA,290011,63.67,N,83,15
NA,NA,290012,17,N,83,15
NA,NA,290013,31.19,N,83,15
NA,NA,290014,11.63,N,83,15
NA,NA,290015,97.89,N,83,15
NA,NA,290016,67.51,N,83,15
NA,NA,290017,194.17,N,83,15
NA,NA,290018,38.1,N,83,15
NA,NA,290019,15.07,N,83,15
NA,NA,290020,125.54,N,83,15
NA,NA,290021,16.52,N,83,15
NA,NA,290022,57.11,N,83,15
NA,NA,290023,35.5,N,83,15
NA,NA,290024,17.31,N,83,15
NA,NA,290026,21.51,N,83,15
NA,NA,290027,10.21,N,83,15
NA,NA,290028,22.13,N,83,15
NA,NA,290029,44.03,N,83,15
NA,NA,290030,13.45,N,83,15
NA,NA,290031,12.44,N,83,15
NA,NA,290033,60.11,N,83,15
NA,NA,290034,29.45,N,83,15
NA,NA,290035,27.98,N,83,15
NA,NA,290036,750.97,N,83,15
NA,NA,290037,12.97,N,83,15
NA,NA,290038,11.96,N,83,15
NA,NA,290039,3.99,N,83,15
NA,NA,290040,13.35,N,83,15
NA,NA,290041,46.82,N,83,15
NA,NA,290042,8.29,N,83,15
NA,NA,290043,171.93,N,83,15
NA,NA,290044,35.01,N,83,15
NA,NA,290046,10.69,N,83,15
NA,NA,290047,17.52,N,83,15
NA,NA,290049,55.5,N,83,15
NA,NA,290050,10.46,N,83,15
NA,NA,290051,6.42,N,83,15
NA,NA,290052,9.6,N,83,15
NA,NA,290053,12.26,N,83,15
NA,NA,290054,43.16,N,83,15
NA,NA,290055,1.96,N,83,15
NA,NA,290056,9.39,N,83,15
NA,NA,290057,42.75,N,83,15
NA,NA,290058,78.98,N,83,15
NA,NA,290059,263.99,N,83,15
NA,NA,290060,57.91,N,83,15
NA,NA,290062,10.15,N,83,15
NA,NA,290063,226.31,N,83,15
NA,NA,290064,3.43,N,83,15
NA,NA,290065,77.84,N,83,15
NA,NA,290067,41.8,N,83,15
NA,NA,290068,53.73,N,83,15
NA,NA,290069,11.98,N,83,15
NA,NA,290070,20.73,N,83,15
NA,NA,290073,90.37,N,83,15
NA,NA,290076,29.8,N,83,15
NA,NA,290079,38.25,N,83,15
NA,NA,290080,62.49,N,83,15
NA,NA,290081,278.11,N,83,15
NA,NA,290082,49.98,N,83,15
NA,NA,290083,218.66,N,83,15
NA,NA,290084,24.82,N,83,15
NA,NA,290089,284.3,N,83,15
NA,NA,290094,23.84,N,83,15
NA,NA,290095,38.82,N,83,15
NA,NA,290096,63.87,N,83,15
NA,NA,290097,81.84,N,83,15
NA,NA,290099,28.19,N,83,15
NA,NA,290100,25.15,N,83,15
NA,NA,290102,33.72,N,83,15
NA,NA,290103,13.87,N,83,15
NA,NA,290104,36.69,N,83,15
NA,NA,290105,38.24,N,83,15
NA,NA,290106,45.36,N,83,15
NA,NA,290107,18.51,N,83,15
NA,NA,290108,78.91,N,83,15
NA,NA,290109,16.77,N,83,15
NA,NA,290111,11.22,N,83,15
NA,NA,290112,21.16,N,83,15
NA,NA,290113,13.74,N,83,15
NA,NA,290114,9.41,N,83,15
NA,NA,290115,15.12,N,83,15
NA,NA,290116,46.73,N,83,15
NA,NA,290117,569.52,N,83,15
NA,NA,290118,25.82,N,83,15
NA,NA,290119,53.65,N,83,15
NA,NA,290120,10.15,N,83,15
NA,NA,290121,17.09,N,83,15
NA,NA,290122,10.11,N,83,15
NA,NA,290123,19.02,N,83,15
NA,NA,290124,9.02,N,83,15
NA,NA,290125,10.55,N,83,15
NA,NA,290126,44,N,83,15
NA,NA,290128,54.44,N,83,15
NA,NA,290129,22.64,N,83,15
NA,NA,290132,20.83,N,83,15
NA,NA,290133,21.6,N,83,15
NA,NA,290134,28.84,N,83,15
NA,NA,290135,32.74,N,83,15
NA,NA,290136,34.42,N,83,15
NA,NA,290137,48.11,N,83,15
NA,NA,290138,11.08,N,83,15
NA,NA,290139,26.12,N,83,15
NA,NA,290140,11.86,N,83,15
NA,NA,290141,18.91,N,83,15
NA,NA,290144,61.22,N,83,15
NA,NA,290145,44.73,N,83,15
NA,NA,290147,51.44,N,83,15
NA,NA,290149,184.06,N,83,15
NA,NA,290151,1617.69,N,83,15
NA,NA,290152,10.53,N,83,15
NA,NA,290153,8.76,N,83,15
NA,NA,290154,24.09,N,83,15
NA,NA,290155,69.28,N,83,15
NA,NA,290158,67.84,N,83,15
NA,NA,290159,39.94,N,83,15
NA,NA,290160,50.48,N,83,15
NA,NA,290160,15.25,N,83,15
NA,NA,290163,41.91,N,83,15
NA,NA,290164,113.52,N,83,15
NA,NA,290165,48.76,N,83,15
NA,NA,290166,22.31,N,83,15
NA,NA,290167,31.12,N,83,15
NA,NA,290168,43.14,N,83,15
NA,NA,290169,220.07,N,83,15
NA,NA,290171,45.41,N,83,15
NA,NA,290173,5.99,N,83,15
NA,NA,290174,11.08,N,83,15
NA,NA,290175,48.7,N,83,15
NA,NA,290176,18.2,N,83,15
NA,NA,290177,160.42,N,83,15
NA,NA,290179,13.99,N,83,15
NA,NA,290181,15.79,N,83,15
NA,NA,290182,42.92,N,83,15
NA,NA,290183,26.61,N,83,15
NA,NA,290187,44.05,N,83,15
NA,NA,290189,34.43,N,83,15
NA,NA,290190,82.3,N,83,15
NA,NA,290191,17.96,N,83,15
NA,NA,290193,8.51,N,83,15
NA,NA,290194,12.74,N,83,15
NA,NA,290195,39.92,N,83,15
NA,NA,290196,10.13,N,83,15
NA,NA,290197,35.08,N,83,15
NA,NA,290198,6.85,N,83,15
NA,NA,290199,39.31,N,83,15
NA,NA,290200,15.96,N,83,15
NA,NA,290201,8.21,N,83,15
NA,NA,290202,41.83,N,83,15
NA,NA,290203,8.36,N,83,15
NA,NA,290204,13.72,N,83,15
NA,NA,290205,13.71,N,83,15
NA,NA,290206,26.03,N,83,15
NA,NA,290207,21.54,N,83,15
NA,NA,290208,303.26,N,83,15
NA,NA,290209,13.15,N,83,15
NA,NA,290210,14.32,N,83,15
NA,NA,290211,15.88,N,83,15
NA,NA,290212,218.43,N,83,15
NA,NA,290213,50.2,N,83,15
NA,NA,290214,10.92,N,83,15
NA,NA,290215,170.43,N,83,15
NA,NA,290217,239.75,N,83,15
NA,NA,290218,44.38,N,83,15
NA,NA,290219,8.79,N,83,15
NA,NA,290220,21.07,N,83,15
NA,NA,290221,15.82,N,83,15
NA,NA,290222,6.01,N,83,15
NA,NA,290223,7.83,N,83,15
NA,NA,290224,13.37,N,83,15
NA,NA,290225,15.03,N,83,15
NA,NA,290226,20.12,N,83,15
NA,NA,290227,213.31,N,83,15
NA,NA,290228,21.83,N,83,15
NA,NA,290229,25.94,N,83,15
NA,NA,290230,28.37,N,83,15
NA,NA,290231,40.86,N,83,15
NA,NA,290232,20.02,N,83,15
NA,NA,290233,44.65,N,83,15
NA,NA,290234,75.33,N,83,15
NA,NA,290235,30.88,N,83,15
NA,NA,290236,6.31,N,83,15
NA,NA,290238,12.97,N,83,15
NA,NA,290239,188.89,N,83,15
NA,NA,290240,17.37,N,83,15
NA,NA,290241,204.93,N,83,15
NA,NA,290244,9.72,N,83,15
NA,NA,290245,28.28,N,83,15
NA,NA,290246,417.61,N,83,15
NA,NA,290249,305.44,N,83,15
NA,NA,290251,66.22,N,83,15
NA,NA,290252,8.77,N,83,15
NA,NA,290253,15.64,N,83,15
NA,NA,290255,14.14,N,83,15
NA,NA,290257,57.65,N,83,15
NA,NA,290258,50.05,N,83,15
NA,NA,290259,9.8,N,83,15
NA,NA,290260,7.44,N,83,15
NA,NA,290261,19.73,N,83,15
NA,NA,290263,12.71,N,83,15
NA,NA,290264,10.53,N,83,15
NA,NA,290265,29.64,N,83,15
NA,NA,290266,83.04,N,83,15
NA,NA,290267,26.76,N,83,15
NA,NA,290268,15.26,N,83,15
NA,NA,290269,36.23,N,83,15
NA,NA,290271,14.25,N,83,15
NA,NA,290272,18.62,N,83,15
NA,NA,290273,29.24,N,83,15
NA,NA,290274,22.52,N,83,15
NA,NA,290276,25.17,N,83,15
NA,NA,290278,4.52,N,83,15
NA,NA,290279,17.8,N,83,15
NA,NA,290280,58.91,N,83,15
NA,NA,290281,6.5,N,83,15
NA,NA,290282,9,N,83,15
NA,NA,290283,11.8,N,83,15
NA,NA,290284,43.7,N,83,15
NA,NA,290285,18.08,N,83,15
NA,NA,290286,126.91,N,83,15
NA,NA,290287,6.7,N,83,15
NA,NA,290288,29.31,N,83,15
NA,NA,290290,14.67,N,83,15
NA,NA,290291,80.78,N,83,15
NA,NA,290292,54.96,N,83,15
NA,NA,290295,11.15,N,83,15
NA,NA,290296,14.2,N,83,15
NA,NA,290297,14.38,N,83,15
NA,NA,290298,14.29,N,83,15
NA,NA,290300,359.38,N,83,15
NA,NA,290301,65.82,N,83,15
NA,NA,290302,20.1,N,83,15
NA,NA,290303,99.02,N,83,15
NA,NA,290304,28.83,N,83,15
NA,NA,290305,8.53,N,83,15
NA,NA,290306,11.03,N,83,15
NA,NA,290307,152.17,N,83,15
NA,NA,290310,79.64,N,83,15
NA,NA,290311,45.78,N,83,15
NA,NA,290317,11.35,N,83,15
NA,NA,290318,10.26,N,83,15
NA,NA,290319,14.07,N,83,15
NA,NA,290323,23.42,N,83,15
NA,NA,290324,12.65,N,83,15
NA,NA,290325,15.35,N,83,15
NA,NA,290326,12.27,N,83,15
NA,NA,290327,42.06,N,83,15
NA,NA,290328,37.15,N,83,15
NA,NA,290329,72.72,N,83,15
NA,NA,290330,13.14,N,83,15
NA,NA,290331,59.38,N,83,15
NA,NA,290332,16.5,N,83,15
NA,NA,290335,30.29,N,83,15
NA,NA,290339,12.97,N,83,15
NA,NA,290341,22.26,N,83,15
NA,NA,290342,15.24,N,83,15
NA,NA,290343,14.6,N,83,15
NA,NA,290345,15.65,N,83,15
NA,NA,290346,17.65,N,83,15
NA,NA,290348,3.08,N,83,15
NA,NA,290351,16.61,N,83,15
NA,NA,290353,4.91,N,83,15
NA,NA,290354,3.69,N,83,15
NA,NA,290355,6.34,N,83,15
NA,NA,290356,8.22,N,83,15
NA,NA,290359,8.92,N,83,15
NA,NA,290360,9.41,N,83,15
NA,NA,290364,12.5,N,83,15
NA,NA,290365,10.58,N,83,15
NA,NA,290367,2.98,N,83,15
NA,NA,290368,13.27,N,83,15
NA,NA,290369,7.24,N,83,15
NA,NA,290370,9.99,N,83,15
NA,NA,290371,9.29,N,83,15
NA,NA,290372,61.6,N,83,15
NA,NA,290393,9.07,N,83,15
NA,NA,290404,7.54,N,83,15
NA,NA,290405,7.55,N,83,15
NA,NA,290406,9.44,N,83,15
NA,NA,290407,9.31,N,83,15
NA,NA,290408,7.73,N,83,15
NA,NA,290409,3.98,N,83,15
NA,NA,290410,4.57,N,83,15
NA,NA,290411,5.37,N,83,15
NA,NA,290412,12.06,N,83,15
NA,NA,290413,12.81,N,83,15
NA,NA,290414,6.66,N,83,15
NA,NA,290415,4.69,N,83,15
NA,NA,290416,9.05,N,83,15
NA,NA,290418,11.83,N,83,15
NA,NA,290420,5.72,N,83,15
NA,NA,290421,10.9,N,83,15
NA,NA,290422,7.32,N,83,15
NA,NA,290423,7.57,N,83,15
NA,NA,290424,7.23,N,83,15
NA,NA,290426,10.99,N,83,15
NA,NA,290431,6.51,N,83,15
NA,NA,290434,7.91,N,83,15
NA,NA,290443,21.62,N,83,15
NA,NA,290445,7.12,N,83,15
NA,NA,290452,6.27,N,83,15
NA,NA,290454,17.43,N,83,15
NA,NA,290455,5.38,N,83,15
NA,NA,290456,15.26,N,83,15
NA,NA,290457,23.61,N,83,15
NA,NA,290459,13.84,N,83,15
NA,NA,290460,7.35,N,83,15
NA,NA,290462,8.83,N,83,15
NA,NA,290465,3.78,N,83,15
NA,NA,290467,6.97,N,83,15
NA,NA,290469,6.22,N,83,15
NA,NA,290473,5.72,N,83,15
NA,NA,290474,4.17,N,83,15
NA,NA,290475,7.07,N,83,15
NA,NA,290476,6.62,N,83,15
NA,NA,290478,11.36,N,83,15
NA,NA,290479,10.45,N,83,15
NA,NA,290481,9.94,N,83,15
NA,NA,290482,7.28,N,83,15
NA,NA,290483,6.15,N,83,15
NA,NA,290486,8.01,N,83,15
NA,NA,290487,9.2,N,83,15
NA,NA,290488,13.63,N,83,15
